molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4660>,c1ccc(C2=C(c3ccc4ccccc4c3)CCc3ccccc32)cc1,0.3809076522010297,1.9702993119488674,6.745100000000005,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b45f0>,COC(C1CC1)C(O)c1cc2ccccc2o1,0.8809331169513404,3.2398998576062423,2.8912000000000018,42.6,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b46d0>,Cc1ccccc1C(=O)OCC1(C)COC(C)(C)OC1,0.7974191398338437,2.5787325786082214,2.9410200000000017,44.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4740>,CC(C)(O)c1ccccc1CCO,0.7387513110322608,2.0666568928659697,1.4487999999999999,40.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b47b0>,CCCC(CC)CC(C)=CC=CC(C)=O,0.4502424714940116,3.3146127281848123,4.294300000000003,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4820>,CCCCCC(=O)C=CC=CC1CCC(=O)C1,0.38284868822491236,3.337429268144531,3.6174000000000026,34.14,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4900>,C=COC1OC(COC(=O)C2(C)C(OC=C)CC3(C)CCC32)C(OC)C(OC=C)C1OC=C,0.3183241620554331,5.656552626125086,3.842000000000003,81.68000000000002,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4890>,CCOC(=O)CCc1ccc(C)c(O)c1,0.7714154167696504,1.800159009985908,2.1963200000000005,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4970>,CCCCCOc1ccc(C=O)cc1OCc1ccccc1,0.49922807831111865,1.7557228764175257,4.647100000000004,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b49e0>,CCCCCCCCCCCCCCCCCC=COC(=O)OCCC,0.1305126814664918,2.4347119510021233,8.324800000000005,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4a50>,O=C(O)C1=CC(=C2CCCC2)C=C(C(=O)O)C1=O,0.7216549486789156,3.033462521753296,1.4616999999999998,91.67,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4ac0>,COC(C)(C)C(C)c1ccc(C)cc1,0.711621370626327,2.672453926881767,3.523520000000002,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4b30>,Cc1cc(C)cc(Cc2cccc3c2Cc2ccccc2-3)c1,0.45793966437931555,2.050535616802142,5.4654400000000045,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4ba0>,O=C1OCC2CC2C1c1ccccc1,0.6296303710127651,3.3698319432907047,1.9631,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4c80>,COC(=O)C(C)(C#CC(c1ccccc1)c1ccccc1)C(=O)OC,0.4888032345675746,2.663745741671148,3.1742000000000017,52.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4c10>,C#Cc1ccccc1OCc1ccc(C)cc1,0.7214708723456926,1.7940543369425974,3.555320000000002,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4d60>,O=C(c1cccc2ccccc12)c1cccc2ccc(O)cc12,0.5327296466697821,1.8546908636741772,4.929600000000003,37.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4cf0>,C=CC(=O)Oc1ccc(C2CCCCC2)c(C)c1,0.45367286019628633,2.1627122585710996,4.134120000000003,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4dd0>,C=CC(=O)OC1CCOC1=O,0.41782267942178164,3.2021710995242803,0.031099999999999905,52.6,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4e40>,C=C1C=C(C)C=CC1OCOc1ccc(C)cc1,0.7478143429693752,3.3564035647845767,3.788820000000003,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4eb0>,CCOC=CC(=O)C=CC(CC)CC,0.46174036534000124,3.4010963751658227,3.0981000000000014,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4f90>,COc1ccc2c(c1)oc(=O)c1c(=O)c3c(oc12)CCC=C3,0.5098959160020571,2.9257321483955483,2.8674000000000017,69.65,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b4f20>,CCCCCCCCCOC(OCCCCCCCC)c1ccc(C(=O)O)cc1,0.19048244441519285,2.7175071954062933,7.527700000000008,55.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5070>,COc1cc(-c2oc3c(OC)cccc3c(=O)c2-c2ccccc2)ccc1O,0.5529664377708375,2.1597227369703553,4.8498000000000046,68.9,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b50e0>,CC(C)CCCCCCOC(=O)C(C(=O)OCCCCCCC(C)C)C1CCc2ccccc21,0.13279836173976048,3.055876471034683,7.632000000000009,52.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5000>,Oc1ccc(O)c(-c2c(O)ccc3cc(O)ccc23)c1,0.5102163811460009,2.206156180006822,3.3292000000000024,80.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5150>,C=CCOC(C)(C)C1(C)CO1,0.4566926455964469,4.016703407216588,1.7565,21.759999999999998,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b51c0>,CC(C)(C=O)COC(=O)c1ccc(OCC(C)(C)C=O)cc1,0.5453111823013637,2.6888623402376037,2.6724000000000006,69.67,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5230>,c1cc2cc(OC3COO3)ccc2cc1OC1COO1,0.7976823088943107,3.7714401852154795,2.1731999999999996,55.38000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b52a0>,COc1cccc(OC)c1C(C)(C)O,0.8024170300428037,2.1001096917212436,1.9312,38.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5310>,COc1ccc(C2CCC(=O)CC2)cc1CC(C)C,0.8136478398409708,2.2086384935970873,4.120400000000004,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5380>,CCOC(COCCOCCOCCOCCC(=O)c1ccccc1)OCC,0.20151779465835218,2.526800707055825,2.7249,72.45,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b53f0>,CCCCCCCOc1ccc(C=CC(=O)OC)cc1,0.38462528998680307,1.8223417063226126,4.222000000000003,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5460>,CC1C=CCC(O)(CCc2ccccc2)C1,0.768289008293901,3.326884593923382,3.3364000000000025,20.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5540>,O=C(OCc1ccccc1)C1CC(OCc2ccccc2)C(O)(c2ccccc2)O1,0.6043252972675337,3.3244791256258583,3.9494000000000034,64.99000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b54d0>,COC(=O)CC#Cc1ccc2cc(O)ccc2c1,0.6149026943850133,2.4355330730507383,2.4600000000000004,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b55b0>,Cc1ccccc1OC(=O)C=C=Cc1ccccc1,0.3585631783201501,2.435859293174868,3.7689200000000023,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5690>,CC(C)(C)OCCOCCOCCOC(C(=O)C(=O)O)(c1ccccc1)c1ccccc1,0.35246400370401104,2.7268478962420915,3.448800000000002,91.29,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5620>,CCOC(=O)CC1(C(=O)OCC)Oc2ccc(C)cc2O1,0.7732799521608942,3.194551200635348,1.97882,71.06,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5700>,CCOc1ccc(C)cc1C(O)c1ccc2c(c1)OCO2,0.937292898114794,2.4982728451976826,3.204120000000002,47.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5770>,C=CCC(=CCCCCC)CCCCCCCCC,0.22953669537956375,2.4417797127552863,7.209900000000007,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b57e0>,COC(=O)C(O)c1ccc(C)cc1OC,0.761733938894783,2.478398497415583,1.2100199999999994,55.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5850>,O=C1CC(c2ccccc2)C(O)C(c2ccccc2)C1,0.9053943230353849,2.89000119317304,3.277800000000002,37.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b58c0>,Cc1ccc(C2CCC(C3CCC(C)CC3)CC2)cc1,0.6092435753436707,1.9887972277521815,6.095120000000007,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b59a0>,c1ccc(-c2ccc3ccc4ccc5ccccc5c4c3c2)cc1,0.2982175234035722,1.7342520347592512,6.813200000000005,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5930>,Cc1cc(OCCO)c(OCCO)cc1C(=O)C(=O)O,0.45471398329963086,2.3056824620581047,0.004519999999999691,113.29000000000002,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5a10>,OCCCCCCCC(CO)c1ccccc1,0.6467884020164606,2.371836528741076,3.095400000000002,40.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5af0>,CCCCCC(CC(=O)C=C1CCCCC1)(C(=O)O)C(=O)c1ccccc1,0.26002542893090486,3.2270521096804563,5.370300000000005,71.44,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5a80>,CC(C)C(=O)OC(C)(C)C#CC(C)(C)O,0.559934840954409,3.1180112892820873,1.7384999999999997,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5b60>,C#CC(O)CCOc1ccc(C#Cc2ccc(OC)cc2)cc1,0.8634047094950001,2.7808792075295568,2.858000000000002,38.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5bd0>,C=CC(C)(C(=O)O)C(C)(C)C,0.6227637209535882,3.6130347681633337,2.3094,37.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5c40>,C=C(C#Cc1ccccc1)C(=O)OCc1ccccc1,0.48155504871486593,2.2262850261606673,3.3377000000000017,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5cb0>,CC(C)CC1(C(=O)O)CC=CCC1,0.6813070906469192,3.4463964473018107,2.8436000000000003,37.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5d20>,Cc1cc(OCCOCCCC(=O)O)ccc1C(C)C,0.7045058501732208,1.9816612499368915,3.3786200000000015,55.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5d90>,CC(C)(C)C(C)(C)C(C)(O)C(=O)OCc1ccccc1,0.8566771653429139,2.8408801089143463,3.553100000000003,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5e00>,CC(=O)OC1C=CC(=O)OC1OC(C)=O,0.5980179255328251,3.6825275484157567,-0.07970000000000033,78.9,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5ee0>,O=C(CCc1ccc(O)c(O)c1)CC(=O)CCc1ccc(O)c(O)c1,0.43212772232279495,2.4162378582502217,2.602700000000003,115.06000000000002,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5e70>,CC1=C(C)C(C)(C)C(C)(CC#CC(C)(C)O)C1=O,0.72396674165894,4.045955419988196,3.102400000000002,37.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5f50>,CCC(C)c1c(-c2ccccc2OC)ccc(C)c1C,0.711832362122262,2.4575648802968093,5.492540000000005,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b5fc0>,O=C(O)COCCCc1ccccc1,0.7012234699143342,1.5929621241536758,1.7204000000000002,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6030>,CCCCC(=O)C(CC)(CC)OCc1ccccc1,0.653672686183339,2.426584792581121,4.5213000000000045,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6110>,O=C1C2C=CC1C(c1ccc3cc4c(cc3c1)C1C=CC4C=C1)C=C2,0.6618893683003598,5.550866989008683,5.171300000000004,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b60a0>,CC(C)C1C2CCC13C=CC=C(O)C=C3OC2,0.7484198486614098,6.021809070364318,3.5808000000000018,29.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6180>,O=CC(C(=O)c1ccccc1)C(=CC(=O)O)c1ccccc1,0.3847064051381645,2.8336125323244783,2.8526000000000007,71.44,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b61f0>,C#Cc1cccc(C#CC#CC#Cc2ccc3ccccc3c2)c1,0.5451131330425645,2.78094049629771,4.227700000000002,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6260>,CCOc1cccc(C2(C)OCC(C)O2)c1,0.7866078681488397,3.213559443421711,2.6933000000000007,27.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b62d0>,O=C1Oc2ccc(-c3ccccc3)cc2C1=O,0.4242656872351428,1.93711618937588,2.4553000000000003,43.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6340>,CCCCOc1ccc(OCCCCC(=O)OC)cc1,0.4851261261163722,1.666849398630303,3.587600000000002,44.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b63b0>,O=C1OCc2ccc(C(Cc3ccccc3)C(=O)O)cc21,0.8757612322608272,2.595548999043837,2.7679,63.599999999999994,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6420>,OCCCCCc1cccc(-c2ccc(O)cc2CCCCCO)c1,0.5280739111279299,2.152870466945874,4.469400000000005,60.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6490>,CCCCOc1ccc(CCCCc2ccc(CCC)cc2)cc1,0.43549233081012234,1.6934161006933142,6.383400000000006,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6500>,Cc1ccc2c(c1)OCC(c1ccccc1)=C2c1ccccc1,0.6196979462826566,1.990111718675191,5.346520000000004,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b65e0>,CCCCOc1c(-c2ccc(O)c(C(=O)O)c2)ccc2c1C(C)(C)CCC2(C)C,0.5635226671606116,2.628454405455013,6.285300000000007,66.76,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6650>,CC(C)(c1ccccc1)c1ccc(OCC2CO2)c(C2CCC3CC(O)CCC3C2)c1,0.5975152817635223,3.776597483303865,5.834800000000007,41.989999999999995,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6570>,CCCCOc1ccc(C2(CO)CCC2)cc1,0.7653673363390523,2.0539473510713258,3.279500000000002,29.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b66c0>,Cc1oc(=O)oc1CCc1ccccc1,0.7701677929218999,2.243568539197476,2.3264200000000006,43.35,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6730>,Cc1ccc2c(c1)C=CC(C)(O)C=C2,0.6602049502335384,3.449757621108539,2.786020000000002,20.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b67a0>,C#CC(Oc1ccc(OC)cc1C(C)(C)C)C1CC1,0.7650871979302858,3.031037987294555,3.7833000000000023,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6810>,COCCC(C)Oc1ccc(C(=O)O)cc1C,0.8268687630173497,2.3932151377097473,2.497020000000001,55.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6880>,CC(=O)c1oc2ccccc2c1-c1ccc(C=O)o1,0.527710368723039,2.48652586660144,3.707900000000002,60.42,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b68f0>,CC1=C=CC(C(C)C2CC2)C(C2CC2)C1,0.6022144654578858,4.861606427621997,4.180000000000003,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6960>,OC1Cc2occc2C2CCCCC12,0.6846729780347498,3.7803568963863885,2.470400000000001,33.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b69d0>,C#CC(=O)OCC(C)(C)C(=O)OCc1ccccc1,0.4609623796180947,2.4928811920452283,1.9324,52.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6a40>,Cc1cc(C)c2c(-c3ccccc3)c(-c3ccccc3)oc2c1,0.4180340543874253,1.9326550427786575,6.383640000000006,13.14,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6ab0>,CCOCC(C)(O)c1ccc(C(C)(C)CC(C)(C)O)cc1,0.8103783616625247,3.158182215827053,3.369200000000003,49.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6b90>,O=C1C2=C(c3ccccc31)c1ccccc1C(c1ccccc1)C=C2,0.587584138512698,2.7905520201937133,5.386500000000005,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6b20>,CC1COC2(C=CC(C(C)(C)C)C=C2)OC1,0.5861233963118182,4.337988958855103,3.153900000000002,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6c00>,CC1C=CCC(C)CCC1,0.45001958142570075,3.422407587496144,3.3888000000000025,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6c70>,C=C(C)c1cc(-c2ccco2)cc(CO)c1OC,0.8948846225336144,2.575803733684223,3.4806000000000017,42.6,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6ce0>,O=C1C(CCCCOc2ccccc2)=CCc2ccccc21,0.7272192896514512,2.1281647773051002,4.601100000000004,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6d50>,CCCC(O)C1CCc2ccccc2C1,0.8022554023862789,2.851952888308423,2.952500000000002,20.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6dc0>,O=C(OCCC1c2ccccc2-c2ccccc21)c1ccccc1,0.6301762209669254,1.8855058267419142,5.046000000000004,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6e30>,CC(C)=CCCC(C)=CCC=C(C)CC1CC=C(C)C1(C)C,0.4296149009541515,3.805793312069609,7.398000000000007,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6ea0>,CCCCCCCCCCCCCCCCCCCCCOC(C)Cc1ccc(O)cc1,0.1694364719860218,2.651124151206689,9.771599999999996,29.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6f10>,C=CC(=O)C(C)C=CC,0.41489130282257886,3.9188574995495973,1.9537,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6f80>,O=C(O)c1cc(O)ccc1C(=O)c1ccc(OCCCCO)cc1,0.5072635703264885,1.974030048536516,2.472700000000002,104.06,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b6ff0>,Cc1cc(=O)oc2c(O)c3c(cc12)CCCO3,0.7067268650819,2.6740358126097874,2.1320200000000002,59.67,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7060>,CCCCC(=COCC1(C)C2CC3C4(C=CC=CC314)C2)C(=O)O,0.562100100645974,6.813448573025917,4.320200000000003,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b70d0>,C=CC12CC(O)CCC1CCc1cc(O)cc(O)c12,0.6802107956299209,4.149962777670926,2.6288000000000022,60.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7140>,Cc1ccccc1CC1C(C(C)O)C1(C)C,0.8257774759383611,3.480720627920502,3.1905200000000025,20.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b71b0>,COc1ccccc1CCCCCCCCCc1ccccc1OC,0.4270023188069707,1.681860166543352,6.219700000000007,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7220>,Cc1ccc(OCC2OCCc3ccccc32)c(C)c1,0.8374714413810139,2.5281058689633156,3.996240000000003,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7290>,CC(C)c1cc(=O)oc2cc(O)c(O)cc12,0.5711896876378794,2.40870375262919,2.3276000000000012,70.67,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7300>,CCOCCC(=O)c1cccc(OC2CC2)c1,0.5372924475136854,2.008497351071325,2.8371000000000013,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7370>,CCCCCC1CCC(c2ccc(C=CCCCCOC(=O)CCCC)cc2)CC1,0.22615482747020127,2.343871380218296,8.457600000000005,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b73e0>,OCCC1C=CCCO1,0.5549608519838277,3.821637587020655,0.7139,29.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7450>,CC(=O)c1ccccc1OCc1ccc(C2CC2)cc1,0.7521588901604591,1.6756599249460926,4.345600000000003,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b74c0>,COC(=O)C1(C)CCCC2(C)C3C(=CCC12)C(=O)OC3O,0.7464684619837937,4.42080284161114,1.7935999999999996,72.83,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7530>,CCCCCCCCCCCCc1ccccc1OC1(OCCCCCCCCC)CCCCCC1,0.08947430482046446,2.668574090595378,11.346499999999986,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b75a0>,C=Cc1ccc(O)c(CCc2cccc(O)c2)c1,0.857927799140722,2.1562425753131826,3.526000000000003,40.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7610>,Cc1cc(C)c(C(O)c2ccc(C3CCC3)cc2)cc1C,0.8420643393439868,2.4740498743753996,4.961060000000004,20.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7680>,COc1ccc(C(=CO)C(=O)c2cccc(OC)c2)cc1,0.5185632008662588,2.0509374926616353,3.4856000000000016,55.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b76f0>,OC1CCC2=CCC=C3C2=C(CC1)c1ccccc13,0.7345852011613914,3.5252149265317874,4.102200000000004,20.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b77d0>,CC(C)Oc1ccc(COC(=O)C(c2ccccc2)c2ccccc2)cc1,0.5329364336644598,1.880711760654588,5.349100000000005,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7760>,CC1C(C)C2C3c4ccccc4C3C12,0.5794261695344545,4.120297871865725,3.399200000000002,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b78b0>,CCC(C)c1cc(OC(C)(C)C)c(OC(C)(C)C)cc1OC(C)(C)C,0.588814211848315,3.1408552686344624,6.732000000000007,27.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7840>,COc1cc(CO)cc(OC)c1OC1CC(C)CCC1C(C)C,0.8586102077806355,3.2779832774499136,4.035700000000003,47.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7990>,O=C1C=CC(=O)C(C2=CC3C=CC(c4cccc5ccccc45)=C=C3C=C2)=C1,0.5537379006770078,4.043213054606412,5.065100000000003,34.14,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7920>,C#CC12c3ccccc3C(c3ccccc31)c1ccccc12,0.5325156112851303,3.384837047153626,4.461200000000003,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7a70>,COc1ccc(C(=O)c2cc3c(OC)cc(OC(C)=O)cc3oc2=O)cc1,0.29579975056708635,2.1923715002995596,2.9665000000000017,92.04000000000002,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7a00>,COc1ccccc1OOOOOOOc1ccccc1OC,0.3715288856360626,2.711987869681165,2.7346000000000004,83.07000000000002,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7ae0>,CC(CC(=O)O)CC(=O)CCCc1ccc2c(c1)CCO2,0.7990487536554884,2.7639034058234984,3.0142000000000007,63.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7b50>,CCCCOc1ccc(CCC(CO)CO)cc1,0.6634893934815778,1.9837900866253992,2.3989000000000007,49.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7c30>,C=COCCCCCCOc1ccc(C(C)(C)c2ccc(OCCCCCCOC=C)cc2)cc1,0.1412913216828516,2.563634840385003,8.211100000000007,36.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7bc0>,CCCCC=CC=CC=CC(O)CCCCCCCCC(=O)O,0.31285220158378496,3.076961423774849,5.4115000000000055,57.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7ca0>,CC=C=CCCCOCCCCCC,0.3983903837639071,2.753269816461369,4.094700000000004,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69b7d10>,C=C(CC1COCO1)c1ccccc1,0.728547797151417,3.0462699605514594,2.4628000000000005,18.46,0.99,0.999,0.989
