molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183450>,CC(C)(C)C1CCC(C(O)Cc2ccco2)CC1,0.8781090038012065,2.9135640353728114,4.035500000000004,33.370000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183530>,C=CC(=O)OCCCCCCCCCCCCOc1ccc(C#Cc2ccc(OCO)cc2)cc1,0.0933768053611602,2.5377900808888754,6.424000000000009,64.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61835a0>,COc1ccc(C(=O)Oc2ccc(C(=O)OCCOc3ccoc3)cc2)c(O)c1,0.3495116379719916,2.3572504636898994,3.4488000000000025,104.43,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61834c0>,O=C1c2ccccc2CCc2c(CCO)cccc21,0.8915109087897413,2.1213552372308104,2.5510000000000006,37.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183610>,CC(C)Cc1cccc(CCCc2cccc(CC(C)C)c2)c1,0.5397256002674427,1.8939471102519416,6.258900000000006,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61836f0>,O=C1C(=Cc2cccc3ccccc23)Oc2cc(C3CCCCC3)ccc21,0.4907557891226643,2.2458288464534064,6.503700000000006,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183680>,COc1cc2c(OC)cc1CCCCCCCC2,0.7826928839212943,3.1008869797775516,4.1430000000000025,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61837d0>,CCCCCCC1CCC(C2CCC(c3ccc(C4COC(CCC)CO4)cc3)CC2)CC1,0.328315054650053,3.377269840592831,8.993800000000004,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183760>,CCCC(O)CCC(O)c1ccccc1,0.7541984494437944,2.641217493470702,2.661200000000001,40.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183840>,CCCc1ccc2c(c1C)Cc1ccccc1O2,0.6314334242796747,2.3070053668203183,4.644020000000004,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183920>,Cc1ccc(OCc2ccc(OC(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,0.2780242717230754,1.6931429138570717,6.460220000000005,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61838b0>,C=C(C)COc1cccc2c1C=CCC2,0.6772720005170453,2.6474898272117873,3.600900000000003,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183a00>,CC1=CC2(Oc3cc(O)ccc31)c1ccccc1-c1ccc3ccccc3c12,0.39964196351182274,3.4863791649253955,6.265300000000005,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183990>,C=CCc1cc(C)ccc1OCCCCCCCC,0.4005747441148752,1.9457361230116987,5.462820000000006,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183a70>,CC(C)OC(=O)COC(=O)C1C2C=CC(C2)C1C(=O)OC(C)C,0.4215134575674707,4.381652235884678,1.8710999999999998,78.9,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183ae0>,O=C1CC2CC=CC2O1,0.35366915810960187,3.9572166084350293,0.878,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183bc0>,CC(C)(O)C(O)CCCCCC1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.34099086996821415,4.447662562826078,6.008600000000009,60.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183b50>,COC1=CC(=O)c2cc(C)ccc2C1=O,0.6981586174506148,2.162306852387408,1.90432,43.370000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183c30>,COc1cc(-c2ccc(C=O)o2)cc(OC)c1OC,0.7753289504749478,2.111712804192152,2.7849000000000013,57.9,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183ca0>,C=C=CC(C)(C=C)c1ccccc1,0.4810375820300211,3.509315897851261,3.471400000000002,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183d10>,C=CC(=O)OCC(CCCC)CCCCCCCCCCCC(C)(C)c1ccccc1,0.12493969686528471,2.9123239073888882,8.790900000000004,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183d80>,C=CC(=C)C1C(=C)C2CCC(C2)C1=C,0.45317056561321495,5.204339849774119,3.887100000000003,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183df0>,C=CC(CCCC(CC)CCC(C)CCC)C(C)CC(C)CCC,0.24723967880237965,4.11281974239104,8.663900000000005,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183e60>,COC(=O)c1ccoc1COc1ccc2c(C)cc(=O)oc2c1C,0.5395387518397382,2.4577485330370905,3.3684400000000014,78.88000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183ed0>,CCOC(=O)C(Cc1ccc(C(C)(C)C)cc1)C(C)=O,0.611967850776045,2.473200869213553,3.294900000000002,43.370000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6183f40>,CCCCCC(C)c1ccc2ccccc2c1C(C)CCCCC,0.3861517197170911,2.936957029981949,8.207400000000007,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184040>,CC1(C)C2CCC1(C)C(O)(Oc1cccc3ccccc13)C2,0.810090091635674,4.313703345510763,4.753400000000004,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61840b0>,COC(C)c1cc(O)c2oc3ccc(O)cc3c(=O)c2c1,0.7076294894025305,3.018093906205639,3.064800000000001,79.9,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184120>,CC#CCCC(=O)c1ccc2c(c1)CCC2,0.5553363627808714,2.3693243950807723,3.161500000000002,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184190>,COCCCOCC(O)c1ccc(C(C)C)cc1,0.7229876882860996,2.4673301892189663,2.896500000000002,38.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184200>,COC1=CC(OC)C#CC(C(=O)c2ccccc2O)=C1,0.6718648165179649,4.092207053123984,2.0636,55.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184270>,CCc1ccc(CC(O)c2cccc(CC)c2)cc1,0.8518165900919391,2.1731468862387473,4.087500000000004,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61842e0>,O=C1OC2CC1C1C(=O)C=C(O)C21,0.5402655155916806,5.116919954855154,0.18869999999999992,63.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184350>,O=C(C=Cc1ccc(O)cc1)Cc1ccc(O)cc1,0.8246664625565937,1.994315610191185,2.9228000000000023,57.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61843c0>,C=CC=CC(C)C1CC=CC1,0.42515371534795765,3.937619536248846,3.3309000000000024,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61844a0>,CCCc1c(CCC)c(C(=O)O)c2c(c1CCC)C(=O)c1ccccc1C2=O,0.6266557961158358,2.557672279927397,5.017700000000004,71.44,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184510>,Cc1cc(O)c(CCCCC(=O)C(C)(C)C)c(-c2ccccc2)c1C,0.655439116001597,2.3708672995250577,6.004040000000006,37.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184430>,CCCC(O)CCCCCCc1ccccc1,0.6301016386891788,2.144542023246572,4.340600000000005,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184580>,COC(OC)c1ccccc1OCc1ccc(O)cc1,0.8213001081235763,2.06448421644407,3.2626000000000017,47.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61845f0>,C#Cc1ccc(C#C)c2ccccc12,0.5413260237466753,2.5053821241536767,2.8024000000000004,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184660>,CC(C)Oc1cccc(O)c1C1CC1,0.797124139326337,2.1511566990524624,3.056800000000002,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61846d0>,C=CC(=O)OC(CO)COCC,0.45851782033756366,3.084873959250272,0.11300000000000004,55.76,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184740>,Cc1ccc2c(c1)C1CC1CC2,0.544098228161064,2.8655112107998963,3.0447200000000016,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61847b0>,COCOc1ccc(CCCCCCC(=O)OC)cc1OC,0.356306055567501,1.9535764589237292,3.3439000000000014,53.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184820>,CCCOc1ccc(OC(=O)c2ccc(OC(=O)CCC)cc2)cc1,0.5254590404365411,1.8439177583868265,4.400100000000004,61.83000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184890>,CC(C)(C)C1=CCC(O)(C(C)(C)C)C=C1,0.6433509793965424,3.869455622921656,3.696000000000003,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184900>,COc1ccc2c(c1)C(=O)CC1(CCOC(C(C)C)C1)O2,0.8385362098351462,3.7865064990598487,3.234200000000002,44.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184970>,CC1(C(=O)OCCOCCOCCOCc2ccccc2)CC1,0.4372062399042198,2.2587055072395685,2.5797,53.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61849e0>,CC(=O)C(C)(O)CCCc1ccccc1,0.8025649497802718,2.530997165333032,2.349300000000001,37.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184ac0>,CCOC(=O)C(CCCCCCc1ccccc1)(C(=O)OCC)C1CC(=O)CC1=O,0.2922760198439882,3.246732048712495,3.8404000000000034,86.74000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184a50>,C#CCCOc1ccc2c(c1C(=O)O)Cc1ccccc1-2,0.587734080834911,2.5114059281244767,3.358100000000001,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184b30>,CCC(=CC=CC=CC=CCCOC1COC(C)(C)OC1)C(=O)OC,0.2744819527775979,3.501802005407413,3.7226000000000026,53.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184c10>,C#CCCCOC(=O)CCc1cc(Cc2cccc(OC)c2OC)c(OC)c(OC)c1,0.2879636798218878,2.533431024557304,4.201000000000003,63.22000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184ba0>,CC#CCCC1CC(c2ccccc2)CCC1O,0.8006276919763611,3.4422786684223468,3.734700000000003,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184cf0>,O=C(O)Cc1ccc(-c2ccc3oc4c(CCO)cccc4c(=O)c3c2)c(O)c1,0.45041736625796713,2.457321394316722,3.480700000000003,107.97,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184c80>,CC=CC(=O)OCCCOCCCOCCCOCCCOC(=O)C=CC,0.20351097278876285,2.6432523789188416,2.8352000000000013,80.29000000000002,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184d60>,COCCOCCC(=O)Cc1ccc(C)cc1,0.6488006477612082,1.9113608126097859,2.15972,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184dd0>,CC1=CC(c2ccccc2)CC(c2ccccc2)C1,0.6330285983588844,2.8159113401693237,5.294100000000005,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184e40>,OCc1ccc(COC2OC(CO)C(O)C(O)C2O)cc1,0.44852887855086493,3.3348135214938726,-1.5046000000000002,119.61000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184f20>,Cc1ccc(Oc2coc3cc(OC(=O)c4ccco4)ccc3c2=O)cc1,0.386489736348975,2.2523159026664246,4.705920000000003,78.88000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184eb0>,COC(=O)c1cccc(C2CC2)c1OC(=O)O,0.6440086315618508,2.1888435049174806,2.4074,72.83,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6184f90>,Cc1c(C(C)(C)C)ccc(C(C)(C)C)c1C,0.5808541647347399,2.1903098189159707,4.898440000000004,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185000>,CC(C(=O)O)c1ccc(OCC2CCCC2)cc1,0.8677916506343067,2.3062976824316372,3.4437000000000015,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185070>,Cc1cc(OCCC(C)(C)C(=O)O)ccc1C(C)C,0.8444166084950648,2.1371114050629796,3.998120000000003,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61850e0>,C#CCCCC(O)C1CCCC(CC)C1,0.542312400878694,3.644678821082194,3.3672000000000026,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61851c0>,CCOC(=O)C1(c2cc3ccccc3o2)CCC(c2cccc(O)c2)CC1=O,0.5351313194833883,3.471327358889889,4.476100000000004,76.74000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185150>,COc1ccc(OCC2CC2)c(C2(C(=O)O)CCCC2)c1,0.8722954583579419,2.3160397090892744,3.3804000000000016,55.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185230>,CC(CO)CC#Cc1ccc(Oc2ccccc2)cc1,0.8517133165776953,2.5404384949580106,3.8489000000000035,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61852a0>,CCOC(=O)CCOc1ccc(C=C2CCc3ccccc3C2=O)cc1,0.5777731204939582,2.141614720232891,4.231100000000003,52.6,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185310>,COc1ccc(OC)c(C2CCCC2)c1,0.7545926194905118,1.6661324032404092,3.3614000000000024,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185380>,C=Cc1ccc(COCC2CO2)cc1,0.6640880434494545,2.574429425842265,2.245,21.759999999999998,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61853f0>,COC(=O)c1ccc(C=C=CCc2ccc(C(=O)OC)cc2)cc1,0.6223992579419675,2.3808233017275757,3.6708000000000025,52.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61854d0>,O=C(O)Cc1ccc(CC2(Cc3ccc(CC(=O)O)cc3)CCCO2)cc1,0.7470387522316609,2.479754333466394,3.2752000000000017,83.83,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185460>,COC(=O)C(C)CCC(O)C(=O)c1ccccc1,0.6175814212788813,2.8335902245205524,1.8195000000000001,63.599999999999994,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185540>,CC(C)(C(=O)O)c1ccc(-c2ccc(C(=O)O)cc2)cc1,0.9017781934238139,1.8093715556548418,3.4140000000000015,74.6,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61855b0>,Cc1ccc(C(=O)c2cc(C)c(C)cc2O)c(C)c1,0.8262530649746304,1.9238036946557386,3.856880000000003,37.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185620>,C#CC(CC=O)C(OCC)OCC,0.33889130439936255,4.038798205543569,1.2239000000000002,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185690>,C#CCOC(=O)c1ccccc1OCC,0.554525214259419,1.9729001517709506,1.8753,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185700>,CCCOc1ccccc1C(=O)COC,0.6728096769348083,1.7440627891335883,2.3045,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185770>,CCCCCCCOc1c(C)cc(C(C)(C)C)cc1C,0.5590480714974918,1.9685850261606674,5.950140000000006,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61857e0>,COCC(O)COC(=O)c1ccc(O)cc1,0.7171755386874623,2.3656704273865703,0.5563,75.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185850>,C=CCC(O)C1CCOC1,0.5946141696552611,3.6458548402433983,0.9599,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61858c0>,CCCC1CCC(c2ccc(C3CCC3)cc2)CC1,0.6168644570374232,1.9428531393287152,6.028000000000006,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185930>,COC(=O)c1oc2ccc(-c3ccccc3)cc2c(=O)c1C,0.6781200420047632,1.9872494117773272,3.5550200000000016,56.510000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61859a0>,CCc1c(C)cc(O)cc1C,0.6519658308697907,2.0723945007534628,2.571440000000001,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185a10>,C#CCOC(=O)CCC(C)C(=O)OCC,0.489152547759483,2.948606958954045,1.1422,52.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185a80>,C=C(C)C1C2C=CC(C2)C1C(C)=O,0.590936741501161,4.783576658151858,2.5898000000000003,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185af0>,CC(=O)OCc1ccccc1C1=C(C)CCC1=O,0.7677492427659535,2.3905671182996073,2.8861000000000008,43.370000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185b60>,C=CCC(Cc1ccccc1)(C(=O)O)C(=O)O,0.5824942907575625,2.34992544471681,1.9607999999999997,74.6,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185bd0>,C#CC(C)=CC=CC=C(C)C#CC(O)CC(C)C,0.5908826570714025,4.279059843065119,3.478800000000003,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185c40>,C1=CCC(OC2CCCC2)=C1,0.5877923153750629,2.9780576789545723,2.7894000000000014,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185cb0>,C=COC(=O)CCC(C)CO,0.48078813553465105,3.2480126910362177,1.0816999999999999,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185d20>,COc1cccc(C(=O)OCc2c(C)cccc2C)c1,0.7951412336053548,1.747714971215613,3.6690400000000025,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185d90>,CCOCCCCCCCOc1ccc2c(c1)C(=O)C2,0.6098580866635556,2.1234081030837455,3.7912000000000035,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185e00>,c1ccc(C2CC3CC2c2cccc4cccc3c24)cc1,0.5397811194041138,3.688551719355254,5.598200000000005,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185e70>,CC#Cc1cccc(C(C)(C)OC)c1,0.6482985220981996,2.66207977597554,2.9395000000000016,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185ee0>,O=C1CCC2C(=C3C=C(c4ccccc4)CCC3C3CCCC23)C1,0.6607606770557523,3.977618140437941,5.575700000000006,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185f50>,Cc1ccc(O)c2ccoc12,0.6220618790531143,2.3187973586297357,2.4468199999999998,33.370000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6185fc0>,CC1OC2=CC=C(O)C=CC2=CC1=O,0.6330936803719467,4.462209692114455,1.7962,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186030>,CCCCCC(c1ccccc1)C(C)C,0.5715364517354538,2.210218607305693,5.006500000000004,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61860a0>,COC(=O)c1ccoc1COc1cc(C(=O)O)ccc1OCCO,0.7000997705868812,2.262945547962463,1.7144999999999995,115.43000000000002,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186110>,CCc1oc(C(C)C)cc1C,0.633520830358369,2.6760199649444445,3.2738200000000015,13.14,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186180>,CCc1ccc(Oc2ccc(OC(C)OC(C)C)cc2)cc1,0.6584358639535216,2.4148400757487956,5.191100000000005,27.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61861f0>,COc1cccc(C2=Cc3c(O)cc(OC)cc3OC2C)c1,0.9376476897654386,3.053556452920011,3.7309000000000037,47.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186260>,CC(C)(C)Oc1cc2ccc(=O)oc2cc1OC(C)(C)C,0.7796112968279433,2.5011650490035997,4.147600000000003,48.67,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61862d0>,C#CCCCCC(=O)Cc1ccccc1C,0.5242822327381048,2.1708069368867946,3.300220000000002,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186340>,CC1CC2OC(=O)C3C=CC2C(C)C13,0.43324936504280237,5.720977167810272,2.0061,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61863b0>,CCC(C)C(C)(O)c1cc(C)c(OC)cc1C,0.8657206554461621,3.231932025438411,3.5656400000000033,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186420>,CCc1coc2ccc3c4ccccc4ccc3c12,0.41516575061680056,2.0841918006673747,5.301600000000004,13.14,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186490>,O=C(C1CCCCC1)C(O)C1C=CCCC1,0.7454831707558063,3.523695630712681,2.853000000000002,37.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186500>,CCOC(CC1CCCCC1)Oc1ccc(C(C)(C)CC)cc1,0.5402212576648237,2.833895388271891,6.0860000000000065,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61865e0>,O=C(O)c1ccc(OCCOc2cccc3c(O)cccc23)c2cccc(O)c12,0.4177949768381688,2.262567794551808,4.560200000000004,96.22,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186570>,C=CCC1(C2(C(=O)OC)Cc3ccccc3C2=O)CCC(=O)CC1,0.48381521832837454,3.6306068278370454,3.2904000000000018,60.440000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186650>,OCc1ccc(CC2=CCCC=C2)cc1CO,0.8339431695295024,2.7953940543680282,2.4901000000000013,40.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61866c0>,C=CCCCCCCCCCC(CC)CC,0.27659383482624683,2.175545398425255,6.119500000000007,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186730>,CC=C(C)C1=C(CO)CCC1,0.6439501784527266,3.3356157209126147,2.425400000000001,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61867a0>,C=CC(O)CCCC=CCCCCCCCC,0.3741071464293463,2.9011859989137605,5.010400000000006,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186810>,COC(C)(C)C(O)COc1ccccc1,0.8057213913693062,2.6676924749015107,1.8513,38.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186880>,CC1(C)COCOc2ccc(C#Cc3ccc(C(=O)O)cc3)cc21,0.8173869773513665,2.5430126682434118,3.428700000000002,55.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61868f0>,CCCCCOC1CCC(c2ccc(O)cc2)CC1,0.7576143957173839,2.0196992931748667,4.625200000000005,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186960>,Cc1ccc(C2(C)OCC(C)(C)CO2)c(C(C)C)c1,0.7879018810448318,2.8646824276874145,4.364120000000004,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a61869d0>,COc1cccc2c(OCc3ccccc3)cc(CO)cc12,0.7748611626299536,1.8104649437252185,3.9197000000000037,38.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186a40>,COc1ccccc1COC(=O)c1ccccc1C,0.7867657644978513,1.5625130460886218,3.3606200000000017,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186b20>,CC=C(C)C(=O)OC1CCC2C(C)(C)C(O)C(OC(=O)C(C)C)C(O)C2(C)C1C,0.5458837778314115,4.730299057356224,3.2462000000000018,93.06000000000002,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186ab0>,C=CC(=O)C(C)OCc1ccccc1,0.6660471546720509,2.587454662528657,2.3468,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186b90>,C=CC(=O)OCCOC(=O)C1COCO1,0.3545696882009207,3.2998548710419566,-0.3683000000000003,71.06,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186c00>,COc1ccc2c(c1)CC(C)(O)CC2,0.7364237871545547,2.7247694554280653,1.9348999999999994,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186c70>,CC1=C(CO)CCCc2cc(C(C)C)ccc21,0.8163093083063925,2.416558234868379,3.9121000000000032,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186ce0>,OC(c1ccc2ccccc2c1)C1CCCOC1,0.875186197898797,2.771672431801143,3.2998000000000025,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186d50>,COc1ccc2cc(-c3cccc(C)c3)c(=O)oc2c1,0.6625920321649316,1.867237252881317,3.777020000000003,39.44,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a6186dc0>,CCOC(=O)CC#Cc1cc(CO)ccc1C(=O)O,0.6285199569339631,2.5193220204475946,1.1818,83.83,0.996,1.0,0.992
